,QuestionId,Age_vot,AnsRank,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
0,1.0,108,5,1.0,0.0,1.0,1.0,0.0
0,1.0,158,5,0.0,0.0,1.0,1.0,0.0
0,1.0,951,5,1.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,952,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,1232,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,1256,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,1285,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,1401,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1.0,1436,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,1.0,1436,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,1.0,1436,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,2.0,0,5,0.0,0.0,1.0,1.0,0.0
1,2.0,0,5,0.0,0.0,1.0,1.0,0.0
2,2.0,0,5,0.0,0.0,1.0,1.0,0.0
3,2.0,0,5,0.0,0.0,1.0,1.0,0.0
4,2.0,0,5,0.0,0.0,1.0,1.0,0.0
5,2.0,0,5,0.0,0.0,1.0,1.0,0.0
6,2.0,0,5,0.0,0.0,1.0,1.0,0.0
7,2.0,0,5,0.0,0.0,1.0,1.0,0.0
8,2.0,0,5,1.0,0.0,1.0,1.0,0.0
0,2.0,1,5,0.0,0.0,1.0,1.0,0.0
1,2.0,1,5,0.0,0.0,1.0,1.0,0.0
0,2.0,2,5,0.0,0.0,1.0,1.0,0.0
0,2.0,15,5,0.0,0.0,1.0,1.0,0.0
1,2.0,15,5,0.0,0.0,1.0,1.0,0.0
0,2.0,26,5,0.0,0.0,1.0,1.0,0.0
0,2.0,808,5,0.0,0.0,1.0,1.0,0.0
0,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
1,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
2,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
3,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
4,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
5,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
6,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
7,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
8,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
9,3.0,0,5,0.0,0.0,0.833333333333,0.694444444444,0.0
10,3.0,0,5,1.0,0.0,0.833333333333,0.694444444444,0.0
0,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
3,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
4,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
5,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
6,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
7,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
8,3.0,1,5,0.0,0.0,0.714285714286,0.510204081633,0.0
9,3.0,1,5,1.0,0.0,0.714285714286,0.510204081633,0.0
0,3.0,2,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,3.0,2,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,3.0,2,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,3.0,3,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,3.0,5,5,1.0,0.0,0.625,0.390625,0.0
0,3.0,6,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,8,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,13,5,0.0,0.0,0.625,0.390625,0.0
1,3.0,13,5,0.0,0.0,0.625,0.390625,0.0
2,3.0,13,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,30,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,48,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,65,5,0.0,0.0,0.625,0.390625,0.0
1,3.0,65,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,362,5,0.0,0.0,0.625,0.390625,0.0
1,3.0,362,5,0.0,0.0,0.625,0.390625,0.0
2,3.0,362,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,401,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,491,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,521,5,0.0,0.0,0.625,0.390625,0.0
1,3.0,521,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,615,5,0.0,0.0,0.625,0.390625,0.0
1,3.0,615,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,739,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,743,5,0.0,0.0,0.625,0.390625,0.0
0,3.0,751,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,3.0,752,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
1,3.0,752,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
2,3.0,752,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,3.0,776,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,3.0,781,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,3.0,952,5,1.0,0.0,0.5,0.25,-0.1
0,3.0,1191,5,0.0,0.0,0.5,0.25,-0.1
1,3.0,1191,5,0.0,0.0,0.5,0.25,-0.1
0,3.0,1219,5,1.0,0.0,0.454545454545,0.206611570248,-0.0909090909091
0,3.0,1220,5,0.0,0.0,0.454545454545,0.206611570248,-0.0909090909091
1,3.0,1220,5,0.0,0.0,0.454545454545,0.206611570248,-0.0909090909091
0,3.0,1406,5,0.0,0.0,0.454545454545,0.206611570248,-0.0909090909091
0,7.0,338,5,1.0,0.0,1.0,1.0,0.0
0,7.0,339,5,0.0,0.857142857143,1.0,1.0,0.6
0,7.0,342,5,0.0,0.857142857143,0.833333333333,0.694444444444,0.5
0,7.0,343,5,0.0,0.5,0.833333333333,0.694444444444,0.166666666667
0,7.0,344,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,359,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,457,5,0.0,0.5,0.833333333333,0.694444444444,0.0
1,7.0,457,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,552,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,808,5,0.0,0.5,0.833333333333,0.694444444444,0.0
1,7.0,808,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,851,5,0.0,0.5,0.833333333333,0.694444444444,0.0
1,7.0,851,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,1069,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,1366,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,1371,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,7.0,1469,5,0.0,0.5,0.714285714286,0.510204081633,0.0
0,18.0,262,5,0.0,0.0,1.0,1.0,0.0
0,18.0,263,5,0.0,0.0,1.0,1.0,0.0
0,18.0,266,5,0.0,0.0,1.0,1.0,0.0
0,18.0,316,5,0.0,0.0,1.0,1.0,0.0
0,18.0,443,5,0.0,0.0,1.0,1.0,0.0
0,18.0,1334,5,0.0,0.0,1.0,1.0,0.0
0,21.0,328,5,0.0,0.0,1.0,1.0,0.0
1,21.0,328,5,0.0,0.0,1.0,1.0,0.0
0,21.0,329,5,0.0,0.0,1.0,1.0,0.0
1,21.0,329,5,0.0,0.0,1.0,1.0,0.0
2,21.0,329,5,0.0,0.0,1.0,1.0,0.0
0,21.0,336,5,0.0,0.0,1.0,1.0,0.0
0,21.0,339,5,0.0,0.0,1.0,1.0,0.0
0,21.0,363,5,0.0,0.0,1.0,1.0,0.0
0,25.0,90,5,0.0,0.0,1.0,1.0,0.0
0,25.0,91,5,1.0,0.0,1.0,1.0,0.0
0,25.0,97,5,0.0,0.0,1.0,1.0,0.0
0,25.0,102,5,0.0,0.0,1.0,1.0,0.0
1,25.0,102,5,0.0,0.0,1.0,1.0,0.0
0,25.0,128,5,0.0,0.0,1.0,1.0,0.0
0,25.0,162,5,0.0,0.0,1.0,1.0,0.0
0,25.0,344,5,0.0,0.0,1.0,1.0,0.0
1,25.0,344,5,0.0,0.0,1.0,1.0,0.0
2,25.0,344,5,0.0,0.0,1.0,1.0,0.0
0,25.0,346,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,25.0,346,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,25.0,347,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,25.0,347,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,25.0,867,5,0.0,0.0,0.625,0.390625,0.0
1,25.0,867,5,1.0,0.0,0.625,0.390625,0.0
0,25.0,869,5,0.0,0.0,0.625,0.390625,0.0
0,25.0,918,5,0.0,0.0,0.625,0.390625,0.0
0,25.0,960,5,0.0,0.0,0.625,0.390625,0.0
0,25.0,1072,5,1.0,0.0,0.555555555556,0.308641975309,0.0
0,25.0,1073,5,0.0,0.0,0.555555555556,0.308641975309,0.0
1,25.0,1073,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,25.0,1138,5,0.0,0.0,0.555555555556,0.308641975309,0.0
1,25.0,1138,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,25.0,1140,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,25.0,1218,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,25.0,1375,5,0.0,0.0,0.555555555556,0.308641975309,0.0
0,28.0,1144,5,0.0,0.0,1.0,1.0,0.0
0,28.0,1146,5,0.0,0.0,1.0,1.0,0.0
0,38.0,306,5,1.0,0.0,1.0,1.0,0.0
1,38.0,306,5,1.0,0.0,1.0,1.0,0.0
2,38.0,306,5,1.0,0.0,1.0,1.0,0.0
0,38.0,307,5,0.0,0.666666666667,1.0,1.0,0.6
0,38.0,315,5,0.0,0.666666666667,1.0,1.0,0.4
1,38.0,315,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,320,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,414,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,728,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,730,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,731,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,739,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,1235,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,1413,5,0.0,0.666666666667,1.0,1.0,0.4
1,38.0,1413,5,0.0,0.666666666667,1.0,1.0,0.4
0,38.0,1416,5,0.0,0.666666666667,0.833333333333,0.694444444444,0.333333333333
0,63.0,8,5,1.0,0.0,1.0,1.0,0.0
1,63.0,8,5,1.0,0.0,1.0,1.0,0.0
0,63.0,9,5,0.0,0.0,1.0,1.0,0.0
1,63.0,9,5,0.0,0.0,1.0,1.0,0.0
2,63.0,9,5,0.0,0.0,1.0,1.0,0.0
3,63.0,9,5,0.0,0.0,1.0,1.0,0.0
0,63.0,15,5,0.0,0.0,1.0,1.0,0.0
0,63.0,20,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,63.0,21,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,63.0,31,5,0.0,0.857142857143,0.833333333333,0.694444444444,0.666666666667
0,63.0,48,5,0.0,0.857142857143,0.714285714286,0.510204081633,0.571428571429
0,63.0,49,5,0.0,0.5,0.714285714286,0.510204081633,0.142857142857
1,63.0,49,5,0.0,0.5,0.714285714286,0.510204081633,0.142857142857
2,63.0,49,5,0.0,0.5,0.714285714286,0.510204081633,0.142857142857
3,63.0,49,5,0.0,0.5,0.714285714286,0.510204081633,0.142857142857
0,63.0,50,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
1,63.0,50,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,63.0,51,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
1,63.0,51,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,63.0,54,5,0.0,0.0,0.625,0.390625,-0.125
0,63.0,55,5,0.0,0.5,0.625,0.390625,0.0
0,63.0,71,5,0.0,0.75,0.625,0.390625,0.25
0,63.0,108,5,0.0,0.5,0.625,0.390625,-0.125
1,63.0,108,5,0.0,0.5,0.625,0.390625,-0.125
2,63.0,108,5,0.0,0.5,0.625,0.390625,-0.125
3,63.0,108,5,0.0,0.5,0.625,0.390625,-0.125
4,63.0,108,5,1.0,0.5,0.625,0.390625,-0.125
0,63.0,123,5,0.0,0.666666666667,0.625,0.390625,0.0
0,63.0,129,5,0.0,0.666666666667,0.625,0.390625,0.0
0,63.0,304,5,0.0,0.666666666667,0.625,0.390625,0.0
0,63.0,454,5,0.0,0.666666666667,0.625,0.390625,0.0
0,63.0,566,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.0
0,63.0,567,5,0.0,0.727272727273,0.555555555556,0.308641975309,0.222222222222
0,63.0,738,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.111111111111
0,63.0,827,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.111111111111
0,63.0,1257,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.111111111111
0,64.0,2,5,0.0,0.0,1.0,1.0,0.0
1,64.0,2,5,1.0,0.0,1.0,1.0,0.0
0,64.0,3,5,0.0,0.0,1.0,1.0,0.0
1,64.0,3,5,0.0,0.0,1.0,1.0,0.0
0,64.0,6,5,0.0,0.5,1.0,1.0,0.0
1,64.0,6,5,0.0,0.5,1.0,1.0,0.0
2,64.0,6,5,0.0,0.5,1.0,1.0,0.0
3,64.0,6,5,1.0,0.5,1.0,1.0,0.0
0,64.0,14,5,0.0,0.5,1.0,1.0,0.0
0,64.0,20,5,0.0,0.5,1.0,1.0,0.0
1,64.0,20,5,0.0,0.5,1.0,1.0,0.0
0,64.0,30,5,0.0,0.5,1.0,1.0,0.0
0,64.0,1335,5,0.0,0.5,1.0,1.0,0.0
1,64.0,1335,5,0.0,0.5,1.0,1.0,0.0
2,64.0,1335,5,0.0,0.5,1.0,1.0,0.0
3,64.0,1335,5,0.0,0.5,1.0,1.0,0.0
0,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
3,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
4,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
5,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
6,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
7,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
8,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
9,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
10,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
11,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
12,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
13,84.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
14,84.0,0,5,1.0,0.0,0.714285714286,0.510204081633,0.0
15,84.0,0,5,1.0,0.0,0.714285714286,0.510204081633,0.0
16,84.0,0,5,1.0,0.0,0.714285714286,0.510204081633,0.0
17,84.0,0,5,1.0,0.0,0.714285714286,0.510204081633,0.0
0,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
1,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
2,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
3,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
4,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
5,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
6,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
7,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
8,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
9,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
10,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
11,84.0,1,5,0.0,0.0,0.555555555556,0.308641975309,0.0
12,84.0,1,5,1.0,0.0,0.555555555556,0.308641975309,0.0
0,84.0,2,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
1,84.0,2,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
2,84.0,2,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
3,84.0,2,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,84.0,3,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,84.0,4,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
1,84.0,4,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
2,84.0,4,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
3,84.0,4,5,0.0,0.0,0.555555555556,0.308641975309,-0.111111111111
0,84.0,5,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
1,84.0,5,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
2,84.0,5,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
3,84.0,5,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
4,84.0,5,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
5,84.0,5,5,1.0,0.75,0.555555555556,0.308641975309,0.222222222222
0,84.0,6,5,0.0,0.75,0.555555555556,0.308641975309,0.333333333333
1,84.0,6,5,0.0,0.75,0.555555555556,0.308641975309,0.333333333333
0,84.0,7,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
0,84.0,8,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
1,84.0,8,5,0.0,0.75,0.555555555556,0.308641975309,0.222222222222
0,84.0,9,5,0.0,0.5,0.555555555556,0.308641975309,0.0
1,84.0,9,5,1.0,0.5,0.555555555556,0.308641975309,0.0
0,84.0,11,5,0.0,0.888888888889,0.555555555556,0.308641975309,0.444444444444
1,84.0,11,5,1.0,0.888888888889,0.555555555556,0.308641975309,0.444444444444
0,84.0,17,5,1.0,0.666666666667,0.555555555556,0.308641975309,0.111111111111
0,84.0,21,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.0
0,84.0,29,5,0.0,0.8,0.555555555556,0.308641975309,0.222222222222
1,84.0,29,5,0.0,0.8,0.555555555556,0.308641975309,0.222222222222
0,84.0,30,5,0.0,0.8,0.555555555556,0.308641975309,0.222222222222
0,84.0,35,5,0.0,0.8,0.5,0.25,0.2
0,84.0,36,5,0.0,0.8,0.5,0.25,0.2
0,84.0,47,5,0.0,0.666666666667,0.5,0.25,-0.1
1,84.0,47,5,0.0,0.666666666667,0.5,0.25,-0.1
2,84.0,47,5,1.0,0.666666666667,0.5,0.25,-0.1
0,84.0,50,5,0.0,0.666666666667,0.5,0.25,-0.1
0,84.0,57,5,0.0,0.666666666667,0.5,0.25,-0.1
0,84.0,60,5,0.0,0.666666666667,0.5,0.25,-0.1
0,84.0,68,5,0.0,0.666666666667,0.5,0.25,-0.1
1,84.0,68,5,0.0,0.666666666667,0.5,0.25,-0.1
0,84.0,71,5,0.0,0.833333333333,0.5,0.25,0.2
0,84.0,74,5,0.0,0.833333333333,0.5,0.25,0.3
0,84.0,89,5,0.0,0.833333333333,0.5,0.25,0.3
1,84.0,89,5,0.0,0.833333333333,0.5,0.25,0.3
0,84.0,121,5,0.0,0.9,0.5,0.25,0.4
1,84.0,121,5,1.0,0.9,0.5,0.25,0.4
0,84.0,170,5,0.0,0.909090909091,0.5,0.25,0.4
1,84.0,170,5,0.0,0.909090909091,0.5,0.25,0.4
2,84.0,170,5,0.0,0.909090909091,0.5,0.25,0.4
3,84.0,170,5,1.0,0.909090909091,0.5,0.25,0.4
4,84.0,170,5,1.0,0.909090909091,0.5,0.25,0.4
0,84.0,177,5,0.0,0.833333333333,0.5,0.25,0.2
0,84.0,183,5,0.0,0.833333333333,0.5,0.25,0.2
1,84.0,183,5,0.0,0.833333333333,0.5,0.25,0.2
0,84.0,199,5,0.0,0.833333333333,0.5,0.25,0.2
1,84.0,199,5,0.0,0.833333333333,0.5,0.25,0.2
0,84.0,200,5,0.0,0.909090909091,0.5,0.25,0.3
1,84.0,200,5,0.0,0.909090909091,0.5,0.25,0.3
0,84.0,202,5,0.0,0.909090909091,0.5,0.25,0.3
0,84.0,210,5,0.0,0.909090909091,0.5,0.25,0.3
0,84.0,213,5,0.0,0.909090909091,0.5,0.25,0.3
0,84.0,267,5,0.0,0.916666666667,0.5,0.25,0.3
1,84.0,267,5,1.0,0.916666666667,0.5,0.25,0.3
0,84.0,342,5,0.0,0.916666666667,0.5,0.25,0.3
0,84.0,362,5,0.0,0.928571428571,0.5,0.25,0.4
1,84.0,362,5,0.0,0.928571428571,0.5,0.25,0.4
2,84.0,362,5,1.0,0.928571428571,0.5,0.25,0.4
0,84.0,379,5,0.0,0.928571428571,0.5,0.25,0.4
0,84.0,443,5,0.0,0.933333333333,0.5,0.25,0.4
1,84.0,443,5,0.0,0.933333333333,0.5,0.25,0.4
2,84.0,443,5,1.0,0.933333333333,0.5,0.25,0.4
0,84.0,609,5,0.0,0.933333333333,0.5,0.25,0.4
0,84.0,711,5,0.0,0.933333333333,0.5,0.25,0.3
1,84.0,711,5,0.0,0.933333333333,0.5,0.25,0.3
2,84.0,711,5,0.0,0.933333333333,0.5,0.25,0.3
3,84.0,711,5,1.0,0.933333333333,0.5,0.25,0.3
0,84.0,739,5,0.0,0.933333333333,0.5,0.25,0.3
0,84.0,797,5,0.0,0.933333333333,0.5,0.25,0.3
0,84.0,800,5,0.0,0.875,0.5,0.25,0.2
0,84.0,809,5,0.0,0.875,0.5,0.25,0.2
0,84.0,811,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,842,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,891,5,0.0,0.941176470588,0.5,0.25,0.4
1,84.0,891,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,912,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,1046,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,1069,5,0.0,0.941176470588,0.5,0.25,0.4
0,84.0,1084,5,0.0,0.9375,0.5,0.25,0.3
1,84.0,1084,5,0.0,0.9375,0.5,0.25,0.3
2,84.0,1084,5,1.0,0.9375,0.5,0.25,0.3
0,84.0,1122,5,0.0,0.9375,0.5,0.25,0.3
0,84.0,1128,5,0.0,0.9375,0.5,0.25,0.3
0,84.0,1184,5,0.0,0.9375,0.5,0.25,0.3
0,84.0,1190,5,0.0,0.9375,0.454545454545,0.206611570248,0.272727272727
0,84.0,1191,5,0.0,0.857142857143,0.454545454545,0.206611570248,0.0
